code,display
013.01,"MENINGITE TUBERCOLARE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
013.02,"MENINGITE TUBERCOLARE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
013.03,"MENINGITE TUBERCOLARE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
013.04,"MENINGITE TUBERCOLARE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
013.05,"MENINGITE TUBERCOLARE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
013.06,"MENINGITE TUBERCOLARE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
013.1,TUBERCOLOMA DELLE MENINGI
013.10,"TUBERCOLOMA DELLE MENINGI,NON SPECIFICATA"
013.11,"TUBERCOLOMA DELLE MENINGI,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
013.12,"TUBERCOLOMA DELLE MENINGI,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
013.13,"TUBERCOLOMA DELLE MENINGI,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
013.14,"TUBERCOLOMA DELLE MENINGI,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
013.15,"TUBERCOLOMA DELLE MENINGI,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
013.16,"TUBERCOLOMA DELLE MENINGI,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
013.2,TUBERCOLOMA DELL'ENCEFALO
013.20,"TUBERCOLOMA DELL'ENCEFALO,NON SPECIFICATA"
013.21,"TUBERCOLOMA DELL'ENCEFALO,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
013.22,"TUBERCOLOMA DELL'ENCEFALO,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
013.23,"TUBERCOLOMA DELL'ENCEFALO,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
013.24,"TUBERCOLOMA DELL'ENCEFALO,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
013.25,"TUBERCOLOMA DELL'ENCEFALO,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
013.26,"TUBERCOLOMA DELL'ENCEFALO,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
013.3,ASCESSO TUBERCOLARE DELL'ENCEFALO
013.30,"ASCESSO TUBERCOLARE DELL'ENCEFALO,NON SPECIFICATO"
013.31,"ASCESSO TUBERCOLARE DELL'ENCEFALO,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
013.32,"ASCESSO TUBERCOLARE DELL'ENCEFALO,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
013.33,"ASCESSO TUBERCOLARE DELL'ENCEFALO,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
013.34,"ASCESSO TUBERCOLARE DELL'ENCEFALO,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
013.35,"ASCESSO TUBERCOLARE DELL'ENCEFALO,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
013.36,"ASCESSO TUBERCOLARE DELL'ENCEFALO,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
013.4,TUBERCOLOMA DEL MIDOLLO SPINALE
013.40,"TUBERCOLOMA DEL MIDOLLO SPINALE,NON SPECIFICATO"
013.41,"TUBERCOLOMA DEL MIDOLLO SPINALE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
013.42,"TUBERCOLOMA DEL MIDOLLO SPINALE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
013.43,"TUBERCOLOMA DEL MIDOLLO SPINALE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
013.44,"TUBERCOLOMA DEL MIDOLLO SPINALE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
013.45,"TUBERCOLOMA DEL MIDOLLO SPINALE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
013.46,"TUBERCOLOMA DEL MIDOLLO SPINALE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
013.5,ASCESSO TUBERCOLARE DEL MIDOLLO SPINALE
013.50,"ASCESSO TUBERCOLARE DEL MIDOLLO SPINALE,NON SPECIFICATO"
013.51,"ASCESSO TUBERCOLARE DEL MIDOLLO SPINALE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
013.52,"ASCESSO TUBERCOLARE DEL MIDOLLO SPINALE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
013.53,"ASCESSO TUBERCOLARE DEL MIDOLLO SPINALE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
013.54,"ASCESSO TUBERCOLARE DEL MIDOLLO SPINALE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
013.55,"ASCESSO TUBERCOLARE DEL MIDOLLO SPINALE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
013.56,"ASCESSO TUBERCOLARE DEL MIDOLLO SPINALE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
013.6,ENCEFALITE O MIELITE TUBERCOLARE
013.60,"ENCEFALITE O MIELITE TUBERCOLARE,NON SPECIFICATO"
013.61,"ENCEFALITE O MIELITE TUBERCOLARE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
013.62,"ENCEFALITE O MIELITE TUBERCOLARE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
013.63,"ENCEFALITE O MIELITE TUBERCOLARE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
013.64,"ENCEFALITE O MIELITE TUBERCOLARE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
013.65,"ENCEFALITE O MIELITE TUBERCOLARE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
013.66,"ENCEFALITE O MIELITE TUBERCOLARE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
013.8,ALTRE FORME DI TUBERCOLOSE DEL SISTEMA NERVOSO CENTRALE
013.80,"ALTRE FORME DI TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE,NON SPECIFICATE"
013.81,"ALTRE FORME DI TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
013.82,"ALTRE FORME DI TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
013.83,"ALTRE FORME DI TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
013.84,"ALTRE FORME DI TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
013.85,"ALTRE FORME DI TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
013.86,"ALTRE FORME DI TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
013.9,TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE NON SPECIFICATA
013.90,TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE NON SPECIFICATA
013.91,"TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE NON SPECIFICATA,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
013.92,"TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE NON SPECIFICATA,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
013.93,"TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE NON SPECIFICATA,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
013.94,"TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE NON SPECIFICATA,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
013.95,"TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE NON SPECIFICATA,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
013.96,"TUBERCOLOSI DEL SISTEMA NERVOSO CENTRALE NON SPECIFICATA,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
014,"TUBERCOLOSI DELL'INTESTINO, DEL PERITONEO E DELLE GHIANDOLE MESENTERICHE"
014.0,PERITONITE TUBERCOLARE
014.00,"PERITONITE TUBERCOLARE,NON SPECIFICATA"
014.01,"PERITONITE TUBERCOLARE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
014.02,"PERITONITE TUBERCOLARE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
014.03,"PERITONITE TUBERCOLARE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
014.04,"PERITONITE TUBERCOLARE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
014.05,"PERITONITE TUBERCOLARE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
014.06,"PERITONITE TUBERCOLARE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
014.8,TUBERCOLOSI DELL'INTESTINO E DELLE GHIANDOLE MESENTERICHE
014.80,"TUBERCOLOSI DELL'INTESTINO E DELLE GHIANDOLE MESENTERICHE,NON SPECIFICATA"
014.81,"TUBERCOLOSI DELL'INTESTINO E DELLE GHIANDOLE MESENTERICHE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
014.82,"TUBERCOLOSI DELL'INTESTINO E DELLE GHIANDOLE MESENTERICHE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
014.83,"TUBERCOLOSI DELL'INTESTINO E DELLE GHIANDOLE MESENTERICHE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
014.84,"TUBERCOLOSI DELL'INTESTINO E DELLE GHIANDOLE MESENTERICHE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
014.85,"TUBERCOLOSI DELL'INTESTINO E DELLE GHIANDOLE MESENTERICHE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
014.86,"TUBERCOLOSI DELL'INTESTINO E DELLE GHIANDOLE MESENTERICHE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
015,TUBERCOLOSI DELLE OSSA E DELLE ARTICOLAZIONI
015.0,TUBERCOLOSI DELLA COLONNA VERTEBRALE
015.00,"TUBERCOLOSI DELLA COLONNA VERTEBRALE,NON SPECIFICATA"
015.01,"TUBERCOLOSI DELLA COLONNA VERTEBRALE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
015.02,"TUBERCOLOSI DELLA COLONNA VERTEBRALE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
015.03,"TUBERCOLOSI DELLA COLONNA VERTEBRALE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
015.04,"TUBERCOLOSI DELLA COLONNA VERTEBRALE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
015.05,"TUBERCOLOSI DELLA COLONNA VERTEBRALE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
015.06,"TUBERCOLOSI DELLA COLONNA VERTEBRALE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
015.1,TUBERCOLOSI DELL'ANCA
015.10,"TUBERCOLOSI DELL'ANCA,NON SPECIFICATA"
015.11,"TUBERCOLOSI DELL'ANCA,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
015.12,"TUBERCOLOSI DELL'ANCA,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
015.13,"TUBERCOLOSI DELL'ANCA,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
015.14,"TUBERCOLOSI DELL'ANCA,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
015.15,"TUBERCOLOSI DELL'ANCA,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
015.16,"TUBERCOLOSI DELL'ANCA,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
015.2,TUBERCOLOSI DEL GINOCCHIO
015.20,"TUBERCOLOSI DEL GINOCCHIO,NON SPECIFICATA"
015.21,"TUBERCOLOSI DEL GINOCCHIO,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
015.22,"TUBERCOLOSI DEL GINOCCHIO,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
015.23,"TUBERCOLOSI DEL GINOCCHIO,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
015.24,"TUBERCOLOSI DEL GINOCCHIO,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
015.25,"TUBERCOLOSI DEL GINOCCHIO,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
015.26,"TUBERCOLOSI DEL GINOCCHIO,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
015.5,TUBERCOLOSI DELLE OSSA DEGLI ARTI
015.50,"TUBERCOLOSI DELLE OSSA DEGLI ARTI,NON SPECIFICATA"
015.51,"TUBERCOLOSI DELLE OSSA DEGLI ARTI,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
015.52,"TUBERCOLOSI DELLE OSSA DEGLI ARTI,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
015.53,"TUBERCOLOSI DELLE OSSA DEGLI ARTI,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
015.54,"TUBERCOLOSI DELLE OSSA DEGLI ARTI,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
015.55,"TUBERCOLOSI DELLE OSSA DEGLI ARTI,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
015.56,"TUBERCOLOSI DELLE OSSA DEGLI ARTI,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
015.6,MASTOIDITE TUBERCOLARE
015.60,"MASTOIDITE TUBERCOLARE,NON SPECIFICATA"
015.61,"MASTOIDITE TUBERCOLARE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
015.62,"MASTOIDITE TUBERCOLARE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
015.63,"MASTOIDITE TUBERCOLARE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
015.64,"MASTOIDITE TUBERCOLARE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
015.65,"MASTOIDITE TUBERCOLARE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
015.66,"MASTOIDITE TUBERCOLARE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
015.7,TUBERCOLOSI DI ALTRE OSSA
015.70,"TUBERCOLOSI DI ALTRE OSSA,NON SPECIFICATA"
015.71,"TUBERCOLOSI DI ALTRE OSSA,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
015.72,"TUBERCOLOSI DI ALTRE OSSA,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
015.73,"TUBERCOLOSI DI ALTRE OSSA,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
015.74,"TUBERCOLOSI DI ALTRE OSSA,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
015.75,"TUBERCOLOSI DI ALTRE OSSA,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
015.76,"TUBERCOLOSI DI ALTRE OSSA,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
015.8,TUBERCOLOSI DI ALTRE ARTICOLAZIONI
015.80,"TUBERCOLOSI DI ALTRE ARTICOLAZIONI,NON SPECIFICATA"
015.81,"TUBERCOLOSI DI ALTRE ARTICOLAZIONI,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
015.82,"TUBERCOLOSI DI ALTRE ARTICOLAZIONI,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
015.83,"TUBERCOLOSI DI ALTRE ARTICOLAZIONI,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
015.84,"TUBERCOLOSI DI ALTRE ARTICOLAZIONI,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
015.85,"TUBERCOLOSI DI ALTRE ARTICOLAZIONI,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
015.86,"TUBERCOLOSI DI ALTRE ARTICOLAZIONI,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
015.9,TUBERCOLOSI DI ALTRE OSSA E ARTICOLAZIONI NON SPECIFICATA
015.90,TUBERCOLOSI DI ALTRE OSSA E ARTICOLAZIONI NON SPECIFICATA
015.91,"TUBERCOLOSI DI ALTRE OSSA E ARTICOLAZIONI NON SPECIFICATA,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
015.92,"TUBERCOLOSI DI ALTRE OSSA E ARTICOLAZIONI NON SPECIFICATA,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
015.93,"TUBERCOLOSI DI ALTRE OSSA E ARTICOLAZIONI NON SPECIFICATA,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
015.94,"TUBERCOLOSI DI ALTRE OSSA E ARTICOLAZIONI NON SPECIFICATA,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
015.95,"TUBERCOLOSI DI ALTRE OSSA E ARTICOLAZIONI NON SPECIFICATA,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
015.96,"TUBERCOLOSI DI ALTRE OSSA E ARTICOLAZIONI NON SPECIFICATA,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
016,TUBERCOLOSI DELL'APPARATO GENITOURINARIO
016.0,TUBERCOLOSI RENALE
016.00,"TUBERCOLOSI RENALE,NON SPECIFICATA"
016.01,"TUBERCOLOSI RENALE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
016.02,"TUBERCOLOSI RENALE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
016.03,"TUBERCOLOSI RENALE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
016.04,"TUBERCOLOSI RENALE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
016.05,"TUBERCOLOSI RENALE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
016.06,"TUBERCOLOSI RENALE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
016.1,TUBERCOLOSI DELLA VESCICA
016.10,"TUBERCOLOSI DELLA VESCICA,NON SPECIFICATA"
016.11,"TUBERCOLOSI DELLA VESCICA,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
016.12,"TUBERCOLOSI DELLA VESCICA,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
016.13,"TUBERCOLOSI DELLA VESCICA,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
016.14,"TUBERCOLOSI DELLA VESCICA,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
016.15,"TUBERCOLOSI DELLA VESCICA,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
016.16,"TUBERCOLOSI DELLA VESCICA,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
016.2,TUBERCOLOSI DELL'URETERE
016.20,"TUBERCOLOSI DELL'URETERE,NON SPECIFICATA"
016.21,"TUBERCOLOSI DELL'URETERE,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
016.22,"TUBERCOLOSI DELL'URETERE,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
016.23,"TUBERCOLOSI DELL'URETERE,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
016.24,"TUBERCOLOSI DELL'URETERE,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
016.25,"TUBERCOLOSI DELL'URETERE,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
016.26,"TUBERCOLOSI DELL'URETERE,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
016.3,TUBERCOLOSI DI ALTRI ORGANI URINARI
016.30,"TUBERCOLOSI DI ALTRI ORGANI URINARI,NON SPECIFICATA"
016.31,"TUBERCOLOSI DI ALTRI ORGANI URINARI,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
016.32,"TUBERCOLOSI DI ALTRI ORGANI URINARI,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
016.33,"TUBERCOLOSI DI ALTRI ORGANI URINARI,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
016.34,"TUBERCOLOSI DI ALTRI ORGANI URINARI,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
016.35,"TUBERCOLOSI DI ALTRI ORGANI URINARI,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
016.36,"TUBERCOLOSI DI ALTRI ORGANI URINARI,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
016.4,TUBERCOLOSI DELL'EPIDIDIMO
016.40,"TUBERCOLOSI DELL'EPIDIDIMO,NON SPECIFICATA"
016.41,"TUBERCOLOSI DELL'EPIDIDIMO,ESAME BATTERIOLOGICO O ISTOLOGICO NON EFFETTUATO"
016.42,"TUBERCOLOSI DELL'EPIDIDIMO,RISULTATO DELL'ESAME BATTERIOLOGICO O ISTOLOGICO NON CONOSCIUTO (ALLO STATO ATTUALE)"
016.43,"TUBERCOLOSI DELL'EPIDIDIMO,ESAME MICROSCOPICO DELL'ESPETTORATO POSITIVO"
016.44,"TUBERCOLOSI DELL'EPIDIDIMO,ESAME MICROSCOPICO DELL'ESPETTORATO NEGATIVO,MA CON ESAME COLTURALE POSITIVO"
016.45,"TUBERCOLOSI DELL'EPIDIDIMO,ESAME BATTERIOLOGICO NEGATIVO,MA TUBERCOLOSI CONFERMATA ISTOLOGICAMENTE"
016.46,"TUBERCOLOSI DELL'EPIDIDIMO,ESAMI BATTERIOLOGICI O ISTOLOGICI NEGATIVI,MA TUBERCOLOSI CONFERMATA IN LABORATORIO CON ALTRI METODI"
016.5,TUBERCOLOSI DI ALTRI ORGANI GENITALI MASCHILI
